surveywave,id_state,id_school,id_teacher,treatment,strata,weight_teacher,fpc_school,ti03,ti08,ti08_oth,ti09,ti10,ti11,ti12_01,ti12_02,ti12_03,ti12_04,ti12_05,ti12_06,ti12_07,ti12_08,ti12_09,ti12_10,ti12_11,ti12_othqual,ti12_oth,ti12_dkr,ti13,ti14,ti15,ti16_01,ti16_02,ti16_03,ti16_04,ti16_05,ti16_06,ti16_07,ti16_08,ti16_09,ti16_10,ti16_11,ti16_othrea,ti16_oth,ti17,ti18_01,ti18_02,ti18_03,ti18_04,ti18_05,ti18_06,ti18_07,ti18_08,ti18_09,ti18_10,ti18_11,ti18_othrea,ti18_oth,ti19,ti20a_01_month,ti20a_02_month,ti20a_03_month,ti20a_01_year,ti20a_02_year,ti20a_03_year,ti20b_01_01,ti20b_01_02,ti20b_01_03,ti20b_01_04,ti20b_01_othtop,ti20b_01_oth,ti20b_01_dkr,ti20b_02_01,ti20b_02_02,ti20b_02_03,ti20b_02_04,ti20b_02_othtop,ti20b_02_oth,ti20b_02_dkr,ti20b_03_01,ti20b_03_02,ti20b_03_03,ti20b_03_04,ti20b_03_othtop,ti20b_03_oth,ti20b_03_dkr,ti20c_01_01,ti20c_01_02,ti20c_01_03,ti20c_01_05,ti20c_01_06,ti20c_01_07,ti20c_01_08,ti20c_01_09,ti20c_01_10,ti20c_01_11,ti20c_01_12,ti20c_01_othorg,ti20c_01_oth,ti20c_01_dkr,ti20c_02_01,ti20c_02_02,ti20c_02_03,ti20c_02_05,ti20c_02_06,ti20c_02_07,ti20c_02_08,ti20c_02_09,ti20c_02_10,ti20c_02_11,ti20c_02_12,ti20c_02_othorg,ti20c_02_oth,ti20c_02_dkr,ti20c_03_01,ti20c_03_02,ti20c_03_03,ti20c_03_05,ti20c_03_06,ti20c_03_07,ti20c_03_08,ti20c_03_09,ti20c_03_10,ti20c_03_11,ti20c_03_12,ti20c_03_othorg,ti20c_03_oth,ti20c_03_dkr,ti20d_01,ti20d_01_oth,ti20d_02,ti20d_02_oth,ti20d_03,ti20d_03_oth,ti20e_01,ti20e_02,ti20e_03,ti21,ti22,ti23,ti24,ti25_01,ti25_02,ti25_03,ti25_04,ti25_05,ti25_06,ti26_01,ti26_02,ti26_03,ti26_04,ti26_05,ti26_06,ti26_07,ti26_08,ti26_09,ti26_10,ti26_13,ti26_14,ti26_15,ti26_othsub,ti26_oth,ti27a,ti27b,ti27c,ti27d,ti27e,ti27f,ti27g,ti27h,ti27i,ti27j,ti27k,ti27l,ti27m,ti27n,ti27o,ti27p,ti27q,ti27r,ti27s,ti27t,ti27u,ti27v,ti27w,ti27x,ti27y,ti28,ti29,ti30_01,ti30_02,ti30_03,ti30_04,ti30_05,ti30_06,ti30_07,ti30_08,ti30_09,ti30_10,ti30_11,ti30_12,ti30_13,ti30_othuse,ti30_oth,n_tchabsenteeism_self
Round 1 Baseline,Zamfara,750,2,Treatment,341,4.125,.3636363636363637,Male,Teacher officially posted/employed in this school,,30,2013,2005,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,10300,Usually/Mostly on time,0,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,October,,,2013,,,No,Yes,No,No,No,,No,,,,,,,,,,,,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University or college staff,,,,,,5,,,Yes,2,Yes,Two or more,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,Agree,Strongly agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Yes,"Yes, both audio and video",Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,,0
Round 1 Baseline,Zamfara,750,3,Treatment,341,4.125,.3636363636363637,Male,Teacher officially posted/employed in this school,,25,2012,2007,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,11000,Always on time,5,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,3,Yes,Two or more,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,Strongly agree,Strongly agree,Disagree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Yes,"Yes, both audio and video",Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,100
Round 1 Baseline,Zamfara,752,3,Treatment,341,8.25,.3636363636363637,Male,Teacher officially posted/employed in this school,,36,1999,1999,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,12700,Always on time,0,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,Don't know,,,2013,,,No,Yes,No,No,No,,No,,,,,,,,,,,,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know/refusal,,,,,,4,,,Yes,3,Yes,Two or more,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Yes,"Yes, both audio and video",Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,0
Round 1 Baseline,Zamfara,758,3,Control,340,4.125,.3636363636363637,Male,Teacher officially posted/employed in this school,,31,2013,2004,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,No,10720,Always on time,1,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,,,,,,,,,,,,,,Don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,5,Yes,Two or more,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Yes,"Yes, both audio and video",Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,,20
Round 1 Baseline,Zamfara,758,4,Control,340,4.125,.3636363636363637,Male,Teacher officially posted/employed in this school,,45,2002,1991,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,14500,Always on time,1,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,Yes,November,March,,2013,2013,,No,Yes,No,No,No,,No,No,No,Yes,No,No,,No,,,,,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,University or college staff,,University or college staff,,,,4,5,,Yes,3,Yes,Two or more,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Yes,"Yes, both audio and video",Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,20
Round 1 Baseline,Zamfara,759,2,Control,340,2.75,.3636363636363637,Male,Teacher officially posted/employed in this school,,25,2014,2014,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,No,19000,Usually/Mostly on time,0,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,No,,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Yes,"Yes, both audio and video",Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,,0
Round 1 Baseline,Zamfara,759,3,Control,340,2.75,.3636363636363637,Male,Teacher officially posted/employed in this school,,35,2004,2000,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Don't know,Usually/Mostly on time,5,No,No,No,No,No,No,No,No,No,No,No,Yes,No reasons for my absence,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No reasons for my absence,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,3,No,,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Strongly agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Yes,"Yes, both audio and video",Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,,100
Round 1 Baseline,Zamfara,759,4,Control,340,2.75,.3636363636363637,Male,Teacher officially posted/employed in this school,,48,2010,1989,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,32000,Usually/Mostly on time,0,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,Don't know,Don't know,,2013,2012,,Yes,No,No,No,No,,No,Yes,No,No,No,No,,No,,,,,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,University or college staff,,University or college staff,,,,5,5,,Yes,2,No,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Teachers  Arabic Language,Strongly agree,Agree,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,Strongly disagree,Yes,"Yes, both audio and video",Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,,0
Round 1 Baseline,Zamfara,766,2,Control,340,2.75,.3636363636363637,Male,Teacher officially posted/employed in this school,,26,2009,2009,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Refusal,Usually/Mostly delayed,0,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,2,Yes,Two or more,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Yes,"Yes, both audio and video",No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,,0
Round 1 Baseline,Zamfara,766,3,Control,340,2.75,.3636363636363637,Female,Teacher officially posted/employed in this school,,25,2008,2008,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Refusal,Usually/Mostly delayed,0,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,2,Yes,Two or more,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Yes,"Yes, audio",No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,0
Round 1 Baseline,Zamfara,766,4,Control,340,2.75,.3636363636363637,Male,Teacher officially posted/employed in this school,,36,2003,2003,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,22000,Usually/Mostly delayed,0,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,2,Yes,Two or more,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Yes,"Yes, both audio and video",No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,0
Round 1 Baseline,Zamfara,768,2,Control,340,2.75,.3636363636363637,Male,Teacher officially posted/employed in this school,,33,2003,2000,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,11800,Always on time,0,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,August,August,,2013,2013,,Yes,No,No,No,No,,No,Yes,No,No,No,No,,No,,,,,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,University or college staff,,University or college staff,,,,4,8,,Yes,3,No,,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Agree,Agree,Strongly disagree,Yes,"Yes, audio",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,0
Round 1 Baseline,Zamfara,768,3,Control,340,2.75,.3636363636363637,Male,Teacher officially posted/employed in this school,,34,2006,2005,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,11000,Always on time,0,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,January,,,2013,,,No,Yes,No,No,No,,No,,,,,,,,,,,,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University or college staff,,,,,,5,,,Yes,3,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,Agree,Agree,Disagree,Strongly disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Yes,"Yes, audio",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,0
Round 1 Baseline,Zamfara,768,4,Control,340,2.75,.3636363636363637,Male,Teacher officially posted/employed in this school,,32,2005,2005,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,12330,Always on time,0,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,2,Yes,Two or more,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Strongly agree,Agree,Disagree,Strongly disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,No,,,,,,,,,,,,,,,,,0
Round 1 Baseline,Zamfara,773,2,Treatment,351,2.75,.3636363636363637,Male,Teacher officially posted/employed in this school,,40,2009,2009,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Don't know,Usually/Mostly delayed,0,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,Two or more,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,Agree,Strongly agree,Strongly disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Yes,"Yes, both audio and video",Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,0
Round 1 Baseline,Zamfara,773,3,Treatment,351,2.75,.3636363636363637,Male,Teacher officially posted/employed in this school,,33,2011,1999,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,No,Don't know,Usually/Mostly delayed,2,No,No,No,No,No,No,No,No,No,No,No,Yes,His mother sends him to go and,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Processing for the collection,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,2,Yes,Two or more,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Yes,"Yes, both audio and video",Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,,40
Round 1 Baseline,Zamfara,773,4,Treatment,351,2.75,.3636363636363637,Male,Teacher officially posted/employed in this school,,32,2008,2007,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,No,24000,Usually/Mostly delayed,1,No,No,No,No,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,3,Yes,Two or more,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Yes,"Yes, both audio and video",Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,,20
Round 1 Baseline,Zamfara,775,3,Treatment,351,4.125,.3636363636363637,Male,Teacher officially posted/employed in this school,,35,2005,Don't know,No,No,Yes,No,Yes,No,No,No,No,No,No,No,,No,33388,Always on time,0,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,Don't know,,,2014,,,No,No,No,No,Yes,SBMC Training,No,,,,,,,,,,,,,,,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University or college staff,,,,,,5,,,Yes,2,Yes,Two or more,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Yes,"Yes, both audio and video",Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Recording of Tafsir,0
Round 1 Baseline,Zamfara,775,4,Treatment,351,4.125,.3636363636363637,Male,Teacher officially posted/employed in this school,,38,2010,2004,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Don't know,Always on time,0,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,17+ meetings,Yes,Two or more,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Yes,"Yes, both audio and video",Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,,0
Round 1 Baseline,Zamfara,778,2,Treatment,351,4.125,.3636363636363637,Male,Teacher officially posted/employed in this school,,30,2008,2008,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Don't know,Usually/Mostly delayed,0,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,2,No,,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Yes,"Yes, both audio and video",Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,,0
Round 1 Baseline,Zamfara,778,4,Treatment,351,4.125,.3636363636363637,Female,Teacher officially posted/employed in this school,,24,2010,2010,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,11000,Usually/Mostly on time,0,,,,,,,,,,,,,,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,3,No,,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Arabic  Language,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Yes,"Yes, audio",Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,,0
Round 1 Baseline,Zamfara,779,2,Treatment,351,4.125,.3636363636363637,Male,Teacher officially posted/employed in this school,,39,2008,2005,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Refusal,Usually/Mostly delayed,0,,,,,,,,,,,,,,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,3,Yes,Two or more,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Yes,"Yes, both audio and video",Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,,0
Round 1 Baseline,Zamfara,779,3,Treatment,351,4.125,.3636363636363637,Male,Teacher officially posted/employed in this school,,Missing,2010,2000,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,Refusal,Usually/Mostly on time,1,No,No,No,No,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,8,Yes,Two or more,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Yes,"Yes, both audio and video",Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,,20
Round 1 Baseline,Zamfara,784,2,Control,350,2.75,.3636363636363637,Male,Teacher officially posted/employed in this school,,34,2012,2005,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,No,12950,Usually/Mostly on time,0,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,2,Yes,Two or more,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,Strongly agree,Agree,Strongly agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Yes,"Yes, both audio and video",Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,,0
Round 1 Baseline,Zamfara,784,3,Control,350,2.75,.3636363636363637,Male,Teacher officially posted/employed in this school,,31,2011,2007,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,No,11335,Usually/Mostly on time,0,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1,Yes,Two or more,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Disagree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Agree,Strongly disagree,Agree,Agree,Agree,Disagree,Strongly disagree,Yes,"Yes, both audio and video",Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,,0
Round 1 Baseline,Zamfara,784,4,Control,350,2.75,.3636363636363637,Male,Teacher officially posted/employed in this school,,29,2011,2003,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,No,Don't know,Usually/Mostly on time,0,,,,,,,,,,,,,,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,2,No,,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Agree,Agree,Strongly disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Agree,Disagree,Strongly disagree,Yes,"Yes, audio",Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,0
